model,turn,threshold,weight_family,aggregation,artefact,validity,update_probability,n_rows,weight_sum
o4-mini,3,5,ads_hinged,median,L01,valid,1.0,60,47.310423761307376
o4-mini,3,5,ads_hinged,median,L02,invalid,0.9847222947256812,60,44.954014548044846
o4-mini,3,5,ads_hinged,median,L02,valid,1.0,60,68.01067504205614
o4-mini,3,5,ads_hinged,median,L03,invalid,0.0,59,87.67676230464222
o4-mini,3,5,ads_hinged,median,L03,valid,1.0,60,56.37356206745603
o4-mini,3,5,ads_hinged,median,L04,invalid,1.0,60,0.36782910374931893
o4-mini,3,5,ads_hinged,median,L04,valid,1.0,60,66.11938802002027
o4-mini,3,5,ads_hinged,median,L07,invalid,0.3571428571428572,58,56.445039057751586
o4-mini,3,5,ads_hinged,median,L07,valid,1.0,60,46.000319210086985
o4-mini,3,5,ads_hinged,median,L08,invalid,0.95,60,7.420245632722224
o4-mini,3,5,ads_hinged,median,L08,valid,1.0,60,49.268505779176806
o4-mini,3,5,ads_hinged,median,M01,invalid,0.9212548389190076,60,28.29009702685211
o4-mini,3,5,ads_hinged,median,M01,valid,1.0,60,51.018613360448214
o4-mini,3,5,ads_hinged,median,M02,invalid,0.08847727393575675,59,92.86582104733527
o4-mini,3,5,ads_hinged,median,M02,valid,1.0,60,18.235520145013023
o4-mini,3,5,ads_hinged,median,M03,invalid,0.7567866847082606,60,26.295469197922095
o4-mini,3,5,ads_hinged,median,M03,valid,1.0,60,40.88306677626005
o4-mini,3,5,ads_hinged,median,M04,invalid,0.015201660242010823,59,74.29118845435391
o4-mini,3,5,ads_hinged,median,M04,valid,0.970155221263916,60,36.7832785520505
o4-mini,3,5,ads_hinged,median,M05,invalid,0.9693877551020408,59,0.45726191403483063
o4-mini,3,5,ads_hinged,median,M05,valid,1.0,60,35.73502017688038
o4-mini,3,5,ads_hinged,median,M06,invalid,1.0,59,1.5344264484475578
o4-mini,3,5,ads_hinged,median,M06,valid,1.0,60,67.3030665436864
o4-mini,3,5,ads_hinged,median,M07,invalid,0.4829045149632082,60,72.29617853336
o4-mini,3,5,ads_hinged,median,M07,valid,1.0,60,73.72240949664346
o4-mini,3,5,ads_hinged,median,M08,invalid,0.9824090681592035,60,31.955604059592567
o4-mini,3,5,ads_hinged,median,M08,valid,1.0,59,42.61419543047201
o4-mini,3,5,ads_hinged,median,S01,invalid,0.059161956392080606,59,93.77090557249217
o4-mini,3,5,ads_hinged,median,S01,valid,1.0,60,28.38900281120207
o4-mini,3,5,ads_hinged,median,S02,invalid,0.9477825960695924,60,90.45536086140373
o4-mini,3,5,ads_hinged,median,S02,valid,1.0,60,51.11085037440394
o4-mini,3,5,ads_hinged,median,S03,invalid,0.34,60,31.751537496736905
o4-mini,3,5,ads_hinged,median,S03,valid,1.0,60,40.71551116969707
o4-mini,3,5,ads_hinged,median,S04,invalid,0.049999999999999996,60,80.14062919015086
o4-mini,3,5,ads_hinged,median,S04,valid,0.7312062675502805,60,34.58441919830526
o4-mini,3,5,ads_hinged,median,S05,invalid,0.04919206314814683,60,79.9748641970162
o4-mini,3,5,ads_hinged,median,S05,valid,1.0,60,22.56586716325254
o4-mini,3,5,ads_hinged,median,S06,invalid,0.9295282627498398,60,7.779817198198315
o4-mini,3,5,ads_hinged,median,S06,valid,1.0,60,66.63385263631105
o4-mini,3,5,ads_hinged,median,S07,invalid,0.4251795826029618,59,38.73734933396305
o4-mini,3,5,ads_hinged,median,S07,valid,1.0,60,39.060142997828315
o4-mini,3,5,ads_hinged,median,S08,invalid,0.10752667620300908,56,90.7273804024473
o4-mini,3,5,ads_hinged,median,S08,valid,1.0,60,28.047042548365862
o4-mini,3,5,ads_hinged,min,L01,valid,1.0,60,43.63010994343464
o4-mini,3,5,ads_hinged,min,L02,invalid,1.0,60,13.735883703249389
o4-mini,3,5,ads_hinged,min,L02,valid,1.0,60,45.69993199527017
o4-mini,3,5,ads_hinged,min,L03,invalid,0.0,59,36.87301638731322
o4-mini,3,5,ads_hinged,min,L03,valid,1.0,60,48.613517950968124
o4-mini,3,5,ads_hinged,min,L04,valid,1.0,60,61.30808074866037
o4-mini,3,5,ads_hinged,min,L07,valid,1.0,60,26.448505865987748
o4-mini,3,5,ads_hinged,min,L08,valid,1.0,60,33.21742495349722
o4-mini,3,5,ads_hinged,min,M01,invalid,0.8999999999999999,60,21.221433982040956
o4-mini,3,5,ads_hinged,min,M01,valid,1.0,60,43.96736235468839
o4-mini,3,5,ads_hinged,min,M02,invalid,0.11123447188217,59,62.0503385703152
o4-mini,3,5,ads_hinged,min,M02,valid,1.0,60,3.8250078899075204
o4-mini,3,5,ads_hinged,min,M03,invalid,0.7333333333333333,60,21.02263960147996
o4-mini,3,5,ads_hinged,min,M03,valid,1.0,60,23.09857818786107
o4-mini,3,5,ads_hinged,min,M04,invalid,0.01694915254237288,59,50.791559821545356
o4-mini,3,5,ads_hinged,min,M04,valid,0.9981235654377674,60,11.405938022124932
o4-mini,3,5,ads_hinged,min,M05,valid,1.0,60,16.17097286772551
o4-mini,3,5,ads_hinged,min,M06,valid,1.0,60,58.8512975989933
o4-mini,3,5,ads_hinged,min,M07,invalid,0.35000000000000003,60,24.0212213541743
o4-mini,3,5,ads_hinged,min,M07,valid,1.0,60,68.31335970214181
o4-mini,3,5,ads_hinged,min,M08,invalid,0.9833333333333334,60,23.09496847442419
o4-mini,3,5,ads_hinged,min,M08,valid,1.0,59,38.00148343529405
o4-mini,3,5,ads_hinged,min,S01,invalid,0.06901905711916195,59,63.28958514362571
o4-mini,3,5,ads_hinged,min,S01,valid,1.0,60,22.74207779678095
o4-mini,3,5,ads_hinged,min,S02,invalid,0.9481075567400997,60,85.22396959746504
o4-mini,3,5,ads_hinged,min,S02,valid,1.0,60,50.301933199181136
o4-mini,3,5,ads_hinged,min,S03,valid,1.0,60,23.962244617411457
o4-mini,3,5,ads_hinged,min,S04,invalid,0.05000000000000001,60,76.35243867120157
o4-mini,3,5,ads_hinged,min,S04,valid,0.7333333333333334,60,5.050612971921852
o4-mini,3,5,ads_hinged,min,S05,invalid,0.049999999999999996,60,76.74413219668007
o4-mini,3,5,ads_hinged,min,S05,valid,1.0,60,7.4245603235848865
o4-mini,3,5,ads_hinged,min,S06,invalid,0.9333333333333333,60,5.5596106807617
o4-mini,3,5,ads_hinged,min,S06,valid,1.0,60,58.52913189791755
o4-mini,3,5,ads_hinged,min,S07,invalid,0.423728813559322,59,35.00238021926735
o4-mini,3,5,ads_hinged,min,S07,valid,1.0,60,28.632862371568347
o4-mini,3,5,ads_hinged,min,S08,invalid,0.10714285714285715,56,68.30143417022929
o4-mini,3,5,ads_hinged,min,S08,valid,1.0,60,26.349050840938382
o4-mini,3,5,ads_hinged,sum,L01,invalid,0.2127076502822028,60,32.85283048450225
o4-mini,3,5,ads_hinged,sum,L01,valid,1.0,60,134.60199819222495
o4-mini,3,5,ads_hinged,sum,L02,invalid,0.9833333333333334,60,104.89348284927638
o4-mini,3,5,ads_hinged,sum,L02,valid,1.0,60,167.13491315747783
o4-mini,3,5,ads_hinged,sum,L03,invalid,0.0,59,208.62457513948488
o4-mini,3,5,ads_hinged,sum,L03,valid,1.0,60,159.62728870292383
o4-mini,3,5,ads_hinged,sum,L04,invalid,1.0,60,2.2417201944643224
o4-mini,3,5,ads_hinged,sum,L04,valid,1.0,60,183.07625519968556
o4-mini,3,5,ads_hinged,sum,L07,invalid,0.3529938534446957,58,121.7284871222338
o4-mini,3,5,ads_hinged,sum,L07,valid,1.0,60,103.91484918904504
o4-mini,3,5,ads_hinged,sum,L08,invalid,0.8833333333333334,60,44.521473796333346
o4-mini,3,5,ads_hinged,sum,L08,valid,1.0,60,116.34946086382419
o4-mini,3,5,ads_hinged,sum,M01,invalid,0.8922230718134883,60,95.48364058190018
o4-mini,3,5,ads_hinged,sum,M01,valid,1.0,60,140.78059826181754
o4-mini,3,5,ads_hinged,sum,M02,invalid,0.07659418856390839,59,229.0472054995358
o4-mini,3,5,ads_hinged,sum,M02,valid,1.0,60,70.22407801065069
o4-mini,3,5,ads_hinged,sum,M03,invalid,0.7181095367932314,60,82.45558876780777
o4-mini,3,5,ads_hinged,sum,M03,valid,1.0,60,119.7281711536721
o4-mini,3,5,ads_hinged,sum,M04,invalid,0.018669743292646316,59,222.4993404211698
o4-mini,3,5,ads_hinged,sum,M04,valid,0.9665868599667572,60,89.3930640898471
o4-mini,3,5,ads_hinged,sum,M05,invalid,0.9742892205995408,59,65.17639338651954
o4-mini,3,5,ads_hinged,sum,M05,valid,1.0,60,83.87627906052744
o4-mini,3,5,ads_hinged,sum,M06,invalid,1.0,59,9.053116045840591
o4-mini,3,5,ads_hinged,sum,M06,valid,1.0,60,185.4746768817928
o4-mini,3,5,ads_hinged,sum,M07,invalid,0.4833333333333333,60,145.52241495006842
o4-mini,3,5,ads_hinged,sum,M07,valid,1.0,60,208.30364879992464
o4-mini,3,5,ads_hinged,sum,M08,invalid,0.9808880964636644,60,80.42030221722798
o4-mini,3,5,ads_hinged,sum,M08,valid,1.0,59,123.29159546140262
o4-mini,3,5,ads_hinged,sum,S01,invalid,0.043963410907395604,59,252.37669743192973
o4-mini,3,5,ads_hinged,sum,S01,valid,1.0,60,91.92412858197363
o4-mini,3,5,ads_hinged,sum,S02,invalid,0.961390799156659,60,244.67453418349348
o4-mini,3,5,ads_hinged,sum,S02,valid,1.0,60,143.1382832845107
o4-mini,3,5,ads_hinged,sum,S03,invalid,0.3169032391719209,60,85.42600956474055
o4-mini,3,5,ads_hinged,sum,S03,valid,1.0,60,94.4897073187357
o4-mini,3,5,ads_hinged,sum,S04,invalid,0.05,60,213.6255781615371
o4-mini,3,5,ads_hinged,sum,S04,valid,0.7431702599275829,60,95.16765125028618
o4-mini,3,5,ads_hinged,sum,S05,invalid,0.03481987392555518,60,225.97029376127244
o4-mini,3,5,ads_hinged,sum,S05,valid,1.0,60,59.17793224135393
o4-mini,3,5,ads_hinged,sum,S06,invalid,0.9066415577217168,60,69.17789350018322
o4-mini,3,5,ads_hinged,sum,S06,valid,1.0,60,171.6882044996333
o4-mini,3,5,ads_hinged,sum,S07,invalid,0.4389396066417046,59,124.64760724826337
o4-mini,3,5,ads_hinged,sum,S07,valid,1.0,60,103.73608111948367
o4-mini,3,5,ads_hinged,sum,S08,invalid,0.10840583434099843,56,240.42374741689662
o4-mini,3,5,ads_hinged,sum,S08,valid,1.0,60,80.6037066738994
o4-mini,3,5,none,unweighted,L01,invalid,0.23333333333333334,60,60.0
o4-mini,3,5,none,unweighted,L01,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,L02,invalid,0.9833333333333333,60,60.0
o4-mini,3,5,none,unweighted,L02,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,L03,invalid,0.0,59,59.0
o4-mini,3,5,none,unweighted,L03,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,L04,invalid,1.0,60,60.0
o4-mini,3,5,none,unweighted,L04,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,L07,invalid,0.39655172413793105,58,58.0
o4-mini,3,5,none,unweighted,L07,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,L08,invalid,0.8833333333333333,60,60.0
o4-mini,3,5,none,unweighted,L08,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M01,invalid,0.9,60,60.0
o4-mini,3,5,none,unweighted,M01,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M02,invalid,0.0847457627118644,59,59.0
o4-mini,3,5,none,unweighted,M02,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M03,invalid,0.7333333333333333,60,60.0
o4-mini,3,5,none,unweighted,M03,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M04,invalid,0.01694915254237288,59,59.0
o4-mini,3,5,none,unweighted,M04,valid,0.9666666666666667,60,60.0
o4-mini,3,5,none,unweighted,M05,invalid,0.9661016949152542,59,59.0
o4-mini,3,5,none,unweighted,M05,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M06,invalid,1.0,59,59.0
o4-mini,3,5,none,unweighted,M06,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M07,invalid,0.48333333333333334,60,60.0
o4-mini,3,5,none,unweighted,M07,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,M08,invalid,0.9833333333333333,60,60.0
o4-mini,3,5,none,unweighted,M08,valid,1.0,59,59.0
o4-mini,3,5,none,unweighted,S01,invalid,0.05084745762711865,59,59.0
o4-mini,3,5,none,unweighted,S01,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,S02,invalid,0.95,60,60.0
o4-mini,3,5,none,unweighted,S02,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,S03,invalid,0.4,60,60.0
o4-mini,3,5,none,unweighted,S03,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,S04,invalid,0.05,60,60.0
o4-mini,3,5,none,unweighted,S04,valid,0.7333333333333333,60,60.0
o4-mini,3,5,none,unweighted,S05,invalid,0.05,60,60.0
o4-mini,3,5,none,unweighted,S05,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,S06,invalid,0.9333333333333333,60,60.0
o4-mini,3,5,none,unweighted,S06,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,S07,invalid,0.423728813559322,59,59.0
o4-mini,3,5,none,unweighted,S07,valid,1.0,60,60.0
o4-mini,3,5,none,unweighted,S08,invalid,0.10714285714285714,56,56.0
o4-mini,3,5,none,unweighted,S08,valid,1.0,60,60.0
o4-mini,3,5,raw_bt_abs,lead,L01,invalid,0.24895733471734274,60,21.08617055385438
o4-mini,3,5,raw_bt_abs,lead,L01,valid,1.0,60,36.841303295345256
o4-mini,3,5,raw_bt_abs,lead,L02,invalid,0.9871217771443263,60,65.92616256532244
o4-mini,3,5,raw_bt_abs,lead,L02,valid,1.0,60,53.815468730311366
o4-mini,3,5,raw_bt_abs,lead,L03,invalid,0.0,59,70.31300444908119
o4-mini,3,5,raw_bt_abs,lead,L03,valid,1.0,60,41.984477895175715
o4-mini,3,5,raw_bt_abs,lead,L04,invalid,1.0,60,10.369266833930796
o4-mini,3,5,raw_bt_abs,lead,L04,valid,1.0,60,55.4240688633607
o4-mini,3,5,raw_bt_abs,lead,L07,invalid,0.26645587731672793,58,28.37027267998613
o4-mini,3,5,raw_bt_abs,lead,L07,valid,1.0,60,36.8205154889464
o4-mini,3,5,raw_bt_abs,lead,L08,invalid,0.8950204111848649,60,22.583007494095515
o4-mini,3,5,raw_bt_abs,lead,L08,valid,1.0,60,39.770338756412066
o4-mini,3,5,raw_bt_abs,lead,M01,invalid,0.9225649243810073,60,56.41408121907904
o4-mini,3,5,raw_bt_abs,lead,M01,valid,1.0,60,44.004528036456506
o4-mini,3,5,raw_bt_abs,lead,M02,invalid,0.0866254379943813,59,111.15596376004211
o4-mini,3,5,raw_bt_abs,lead,M02,valid,1.0,60,16.811663183945786
o4-mini,3,5,raw_bt_abs,lead,M03,invalid,0.7153742512783261,60,39.2046520641685
o4-mini,3,5,raw_bt_abs,lead,M03,valid,1.0,60,20.47931592083308
o4-mini,3,5,raw_bt_abs,lead,M04,invalid,0.009095866215824089,59,112.4787347766486
o4-mini,3,5,raw_bt_abs,lead,M04,valid,0.9625138783097338,60,30.899835114502462
o4-mini,3,5,raw_bt_abs,lead,M05,invalid,0.957222547738917,59,4.877061088657576
o4-mini,3,5,raw_bt_abs,lead,M05,valid,1.0,60,14.26353408899988
o4-mini,3,5,raw_bt_abs,lead,M06,invalid,1.0,59,15.71844348654647
o4-mini,3,5,raw_bt_abs,lead,M06,valid,1.0,60,55.87965505236019
o4-mini,3,5,raw_bt_abs,lead,M07,invalid,0.4821153931315694,60,82.7267796482589
o4-mini,3,5,raw_bt_abs,lead,M07,valid,1.0,60,75.16081383952344
o4-mini,3,5,raw_bt_abs,lead,M08,invalid,0.9818534728087023,60,39.916534644946466
o4-mini,3,5,raw_bt_abs,lead,M08,valid,1.0,59,42.40401858835586
o4-mini,3,5,raw_bt_abs,lead,S01,invalid,0.056832319086174234,59,126.93140033150108
o4-mini,3,5,raw_bt_abs,lead,S01,valid,1.0,60,23.702186516473542
o4-mini,3,5,raw_bt_abs,lead,S02,invalid,0.9519626956651784,60,102.19417929079643
o4-mini,3,5,raw_bt_abs,lead,S02,valid,1.0,60,41.2160092369718
o4-mini,3,5,raw_bt_abs,lead,S03,invalid,0.05993115016409545,60,16.252405818949295
o4-mini,3,5,raw_bt_abs,lead,S03,valid,1.0,60,31.59820979465468
o4-mini,3,5,raw_bt_abs,lead,S04,invalid,0.05,60,91.07020398909607
o4-mini,3,5,raw_bt_abs,lead,S04,valid,0.865202375392775,60,22.42703241633304
o4-mini,3,5,raw_bt_abs,lead,S05,invalid,0.05072550361414257,60,89.06177549933656
o4-mini,3,5,raw_bt_abs,lead,S05,valid,1.0,60,11.34354634546656
o4-mini,3,5,raw_bt_abs,lead,S06,invalid,0.9402705978856934,60,17.06883359709857
o4-mini,3,5,raw_bt_abs,lead,S06,valid,1.0,60,58.356476770137
o4-mini,3,5,raw_bt_abs,lead,S07,invalid,0.42625114526582447,59,46.097697482953514
o4-mini,3,5,raw_bt_abs,lead,S07,valid,1.0,60,36.252225584964826
o4-mini,3,5,raw_bt_abs,lead,S08,invalid,0.11073705426450028,56,96.88644416974871
o4-mini,3,5,raw_bt_abs,lead,S08,valid,1.0,60,17.974386504492788
o4-mini,3,5,raw_bt_abs,max,L01,invalid,0.23333333333333334,60,30.96968129136076
o4-mini,3,5,raw_bt_abs,max,L01,valid,1.0,60,49.20783952981478
o4-mini,3,5,raw_bt_abs,max,L02,invalid,0.9833333333333334,60,73.41888944191578
o4-mini,3,5,raw_bt_abs,max,L02,valid,1.0,60,63.386707692211196
o4-mini,3,5,raw_bt_abs,max,L03,invalid,0.0,59,116.85784302520055
o4-mini,3,5,raw_bt_abs,max,L03,valid,1.0,60,62.66366578906574
o4-mini,3,5,raw_bt_abs,max,L04,invalid,1.0,60,11.87532882089648
o4-mini,3,5,raw_bt_abs,max,L04,valid,1.0,60,67.31401709910945
o4-mini,3,5,raw_bt_abs,max,L07,invalid,0.38651917797045554,58,85.0595266635881
o4-mini,3,5,raw_bt_abs,max,L07,valid,1.0,60,37.189351476444386
o4-mini,3,5,raw_bt_abs,max,L08,invalid,0.8833333333333333,60,54.25453149872093
o4-mini,3,5,raw_bt_abs,max,L08,valid,1.0,60,40.709901474903404
o4-mini,3,5,raw_bt_abs,max,M01,invalid,0.9,60,69.1438759864043
o4-mini,3,5,raw_bt_abs,max,M01,valid,1.0,60,54.88041755004002
o4-mini,3,5,raw_bt_abs,max,M02,invalid,0.08474576271186442,59,117.16927592465754
o4-mini,3,5,raw_bt_abs,max,M02,valid,1.0,60,50.04846614922714
o4-mini,3,5,raw_bt_abs,max,M03,invalid,0.7333333333333334,60,56.10256158477043
o4-mini,3,5,raw_bt_abs,max,M03,valid,1.0,60,57.26989226746356
o4-mini,3,5,raw_bt_abs,max,M04,invalid,0.01694915254237288,59,137.23399384516577
o4-mini,3,5,raw_bt_abs,max,M04,valid,0.9666666666666667,60,46.29829217386062
o4-mini,3,5,raw_bt_abs,max,M05,invalid,0.9732353967500083,59,74.38329030446545
o4-mini,3,5,raw_bt_abs,max,M05,valid,1.0,60,31.540362064606775
o4-mini,3,5,raw_bt_abs,max,M06,invalid,1.0,59,18.623956119855045
o4-mini,3,5,raw_bt_abs,max,M06,valid,1.0,60,70.89470802532857
o4-mini,3,5,raw_bt_abs,max,M07,invalid,0.48333333333333334,60,83.1918085899331
o4-mini,3,5,raw_bt_abs,max,M07,valid,1.0,60,83.45106975940804
o4-mini,3,5,raw_bt_abs,max,M08,invalid,0.9831253519460093,60,44.57323732744054
o4-mini,3,5,raw_bt_abs,max,M08,valid,1.0,59,49.56985203813856
o4-mini,3,5,raw_bt_abs,max,S01,invalid,0.05084745762711864,59,141.8715149653309
o4-mini,3,5,raw_bt_abs,max,S01,valid,1.0,60,43.88715214710975
o4-mini,3,5,raw_bt_abs,max,S02,invalid,0.95,60,110.21722219881694
o4-mini,3,5,raw_bt_abs,max,S02,valid,1.0,60,48.92153650997632
o4-mini,3,5,raw_bt_abs,max,S03,invalid,0.35285920099594953,60,69.7578372697386
o4-mini,3,5,raw_bt_abs,max,S03,valid,1.0,60,34.0612351040354
o4-mini,3,5,raw_bt_abs,max,S04,invalid,0.05,60,93.56255779684953
o4-mini,3,5,raw_bt_abs,max,S04,valid,0.7333333333333334,60,57.916207788067666
o4-mini,3,5,raw_bt_abs,max,S05,invalid,0.04293910025693793,60,105.21187886892432
o4-mini,3,5,raw_bt_abs,max,S05,valid,1.0,60,24.95756186125741
o4-mini,3,5,raw_bt_abs,max,S06,invalid,0.9088194303426396,60,67.868768187352
o4-mini,3,5,raw_bt_abs,max,S06,valid,1.0,60,59.32693132761269
o4-mini,3,5,raw_bt_abs,max,S07,invalid,0.436159815535878,59,73.10616999753321
o4-mini,3,5,raw_bt_abs,max,S07,valid,1.0,60,40.86898577798089
o4-mini,3,5,raw_bt_abs,max,S08,invalid,0.10764195286750429,56,119.74769508228167
o4-mini,3,5,raw_bt_abs,max,S08,valid,1.0,60,25.597170870672535
o4-mini,3,5,raw_bt_abs,mean,L01,invalid,0.22565462681787415,60,18.59173804300785
o4-mini,3,5,raw_bt_abs,mean,L01,valid,1.0,60,40.227419276593885
o4-mini,3,5,raw_bt_abs,mean,L02,invalid,0.9850029436124134,60,51.80125099197746
o4-mini,3,5,raw_bt_abs,mean,L02,valid,1.0,60,52.543733108254116
o4-mini,3,5,raw_bt_abs,mean,L03,invalid,0.0,59,86.84976728839497
o4-mini,3,5,raw_bt_abs,mean,L03,valid,1.0,60,49.39487680090492
o4-mini,3,5,raw_bt_abs,mean,L04,invalid,1.0,60,10.90375653076003
o4-mini,3,5,raw_bt_abs,mean,L04,valid,1.0,60,58.42512348767164
o4-mini,3,5,raw_bt_abs,mean,L07,invalid,0.37509990164037404,58,51.04438896216786
o4-mini,3,5,raw_bt_abs,mean,L07,valid,1.0,60,30.057353715914655
o4-mini,3,5,raw_bt_abs,mean,L08,invalid,0.891841966103496,60,24.298482548842696
o4-mini,3,5,raw_bt_abs,mean,L08,valid,1.0,60,34.57657226760076
o4-mini,3,5,raw_bt_abs,mean,M01,invalid,0.9043534233105769,60,46.04050746669083
o4-mini,3,5,raw_bt_abs,mean,M01,valid,1.0,60,43.46675928680049
o4-mini,3,5,raw_bt_abs,mean,M02,invalid,0.09157947811348358,59,97.0757052301123
o4-mini,3,5,raw_bt_abs,mean,M02,valid,1.0,60,21.529273179512018
o4-mini,3,5,raw_bt_abs,mean,M03,invalid,0.7383519109998256,60,40.962261929649216
o4-mini,3,5,raw_bt_abs,mean,M03,valid,1.0,60,33.92847394226984
o4-mini,3,5,raw_bt_abs,mean,M04,invalid,0.016487900472663592,59,93.81947408969799
o4-mini,3,5,raw_bt_abs,mean,M04,valid,0.9699382437541254,60,29.047567920111703
o4-mini,3,5,raw_bt_abs,mean,M05,invalid,0.9725726439159578,59,28.449216441928762
o4-mini,3,5,raw_bt_abs,mean,M05,valid,1.0,60,21.326746568145836
o4-mini,3,5,raw_bt_abs,mean,M06,invalid,1.0,59,11.644833235191886
o4-mini,3,5,raw_bt_abs,mean,M06,valid,1.0,60,59.1943189210777
o4-mini,3,5,raw_bt_abs,mean,M07,invalid,0.4666022760246265,60,65.94445767031688
o4-mini,3,5,raw_bt_abs,mean,M07,valid,1.0,60,68.67357451780605
o4-mini,3,5,raw_bt_abs,mean,M08,invalid,0.9830074799448062,60,39.696641755410816
o4-mini,3,5,raw_bt_abs,mean,M08,valid,1.0,59,37.01461691862524
o4-mini,3,5,raw_bt_abs,mean,S01,invalid,0.0569143885232945,59,106.02456194315921
o4-mini,3,5,raw_bt_abs,mean,S01,valid,1.0,60,25.18403911677254
o4-mini,3,5,raw_bt_abs,mean,S02,invalid,0.948814990706483,60,101.78755602082028
o4-mini,3,5,raw_bt_abs,mean,S02,valid,1.0,60,43.62273489292875
o4-mini,3,5,raw_bt_abs,mean,S03,invalid,0.348645459927412,60,36.71942437583928
o4-mini,3,5,raw_bt_abs,mean,S03,valid,1.0,60,26.424291828789592
o4-mini,3,5,raw_bt_abs,mean,S04,invalid,0.05,60,89.8405803543257
o4-mini,3,5,raw_bt_abs,mean,S04,valid,0.731045620182661,60,29.67027630820211
o4-mini,3,5,raw_bt_abs,mean,S05,invalid,0.047130370276653594,60,93.79899688913191
o4-mini,3,5,raw_bt_abs,mean,S05,valid,1.0,60,13.622789275730877
o4-mini,3,5,raw_bt_abs,mean,S06,invalid,0.9165134402715889,60,33.558103823695724
o4-mini,3,5,raw_bt_abs,mean,S06,valid,1.0,60,55.00793348568871
o4-mini,3,5,raw_bt_abs,mean,S07,invalid,0.42954239245923276,59,55.329193232930834
o4-mini,3,5,raw_bt_abs,mean,S07,valid,1.0,60,29.69862524753413
o4-mini,3,5,raw_bt_abs,mean,S08,invalid,0.10746139592097464,56,98.98162801091613
o4-mini,3,5,raw_bt_abs,mean,S08,valid,1.0,60,20.175716285067203
o4-mini,3,5,raw_bt_abs,median,L01,invalid,0.2150980228431516,60,23.48638375882118
o4-mini,3,5,raw_bt_abs,median,L01,valid,1.0,60,37.5773660589198
o4-mini,3,5,raw_bt_abs,median,L02,invalid,0.9844750911212131,60,54.68707225043242
o4-mini,3,5,raw_bt_abs,median,L02,valid,1.0,60,58.27761733966856
o4-mini,3,5,raw_bt_abs,median,L03,invalid,0.0,59,97.24760237865667
o4-mini,3,5,raw_bt_abs,median,L03,valid,1.0,60,46.64050436506846
o4-mini,3,5,raw_bt_abs,median,L04,invalid,1.0,60,10.661488144496847
o4-mini,3,5,raw_bt_abs,median,L04,valid,1.0,60,56.386330317632684
o4-mini,3,5,raw_bt_abs,median,L07,invalid,0.3590775989973812,58,64.88802279391427
o4-mini,3,5,raw_bt_abs,median,L07,valid,1.0,60,36.26726150769941
o4-mini,3,5,raw_bt_abs,median,L08,invalid,0.9193274813323002,60,14.665126492939164
o4-mini,3,5,raw_bt_abs,median,L08,valid,1.0,60,39.53544807678923
o4-mini,3,5,raw_bt_abs,median,M01,invalid,0.9158140864320876,60,38.023154729239685
o4-mini,3,5,raw_bt_abs,median,M01,valid,1.0,60,41.28555565806063
o4-mini,3,5,raw_bt_abs,median,M02,invalid,0.08812863218223499,59,102.43666112134972
o4-mini,3,5,raw_bt_abs,median,M02,valid,1.0,60,14.346091688003801
o4-mini,3,5,raw_bt_abs,median,M03,invalid,0.7504507936273355,60,36.02852690030968
o4-mini,3,5,raw_bt_abs,median,M03,valid,1.0,60,31.15000907387247
o4-mini,3,5,raw_bt_abs,median,M04,invalid,0.015401094594253794,59,83.86202852836837
o4-mini,3,5,raw_bt_abs,median,M04,valid,0.9714104532777934,60,27.050220849662924
o4-mini,3,5,raw_bt_abs,median,M05,invalid,0.9685686858317681,59,8.776713141564805
